geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_lat,geolocation_lng
32553,Betim,MG,-19.96971402637195,-44.17558669386577
32600,Betim,MG,-19.966637880848904,-44.20266622401852
32602,Betim,MG,-19.956431622030344,-44.19656551602942
32603,Betim,MG,-19.964331493821263,-44.208443655981995
32604,Betim,MG,-19.95179903826715,-44.196037480396
32605,Betim,MG,-19.93359741189809,-44.183641119901864
32606,Betim,MG,-19.936285983610865,-44.19877399560474
32610,Betim,MG,-19.959066060976,-44.18841729933644
32611,Betim,MG,-19.861427723772646,-44.15600753188527
32616,Betim,MG,-19.934273945700287,-44.23933795785705
32623,Betim,MG,-19.92510992818833,-44.259942091556134
32625,Betim,MG,-19.951655896446155,-44.2237940681632
32628,Betim,MG,-19.946738569420628,-44.27148901639808
32630,Betim,MG,-19.95576060061168,-44.204698780743215
32634,Betim,MG,-20.01007864049963,-44.25030441179605
32635,Betim,MG,-20.006567559813018,-44.22586658174156
32639,Betim,MG,-20.02495076871551,-44.23525357962292
32640,Betim,MG,-19.988546559634642,-44.21599219162972
32641,Betim,MG,-20.021890439336506,-44.22317681194743
32642,Betim,MG,-20.019876582357337,-44.2217315872142
32649,Betim,MG,-19.983338879658387,-44.19613360033256
32652,Betim,MG,-19.949369709965932,-44.17973172245941
32653,Betim,MG,-19.951959500600232,-44.171595384254374
32654,Betim,MG,-19.988021892124745,-44.17257513768808
32655,Betim,MG,-19.970787000501534,-44.17045327255078
32656,Betim,MG,-19.978702468999415,-44.18697015367742
32657,Betim,MG,-20.003319995298895,-44.170798955830556
32659,Betim,MG,-19.996507300048204,-44.136741947240594
32660,Betim,MG,-19.948890716847018,-44.161206386229
32661,Betim,MG,-19.98189199008892,-44.147445621428915
32662,Betim,MG,-19.952270727960062,-44.143022839420965
32664,Betim,MG,-19.95067364086209,-44.112527014715184
32665,Betim,MG,-19.97659568404985,-44.14866521897493
32666,Betim,MG,-19.941060079559797,-44.128192377737
32667,Betim,MG,-19.96562591201713,-44.13868285941468
32668,Betim,MG,-19.989493164206277,-44.121237888545025
32669,Betim,MG,-19.960890371246332,-44.10903628138872
32670,Betim,MG,-19.959986386151826,-44.171243584447936
32671,Betim,MG,-19.950184131061796,-44.17752185023125
32672,Betim,MG,-19.93912061459938,-44.173017240189296
32673,Betim,MG,-19.94078306621906,-44.16330513476692
32675,Betim,MG,-19.93641316016966,-44.13845416864853
32676,Betim,MG,-19.944596834802155,-44.12952552303506
32677,Betim,MG,-19.943003504595815,-44.1136240110523
32678,Betim,MG,-19.934888281842195,-44.10881050599935
32681,Betim,MG,-19.95070629559404,-44.123649163459774
32682,Betim,MG,-19.93988281002525,-44.10274967131405
32684,Betim,MG,-19.950466440474486,-44.10782780845316
32685,Betim,MG,-19.946928669248347,-44.10147002083752
32687,Betim,MG,-19.941207901685285,-44.09728185475825
32688,Betim,MG,-19.93026524562872,-44.09896918013154
32689,Betim,MG,-19.95109874742919,-44.07224235365091
32690,Betim,MG,-19.94289437717758,-44.114646648124456
32900,Igarape,MG,-20.066757396501128,-44.306195752963056
32920,Sao Joaquim De Bicas,MG,-20.053365700179633,-44.26097711552808
33010,Santa Luzia,MG,-19.7656814276014,-43.854081070513466
33015,Santa Luzia,MG,-19.7565456664727,-43.8441281487397
33016,Santa Luzia,MG,-19.756794391923524,-43.85396634730321
33020,Santa Luzia,MG,-19.75676678638277,-43.83705387566838
33022,Santa Luzia,MG,-19.754716081019527,-43.83817369386442
33025,Santa Luzia,MG,-19.77664745508336,-43.8509249223164
33030,Santa Luzia,MG,-19.775876412248593,-43.87297103109191
33035,Santa Luzia,MG,-19.764893396495612,-43.86622305644717
33040,Santa Luzia,MG,-19.788183982407404,-43.875939718775186
33045,Santa Luzia,MG,-19.814829655872785,-43.867344007324114
33048,Santa Luzia,MG,-20.708904445204563,-46.61670129131908
33054,Santa Luzia,MG,-19.751986834034952,-43.83404383516242
33060,Santa Luzia,MG,-21.09025773440797,-43.41830706862214
33065,Santa Luzia,MG,-19.84070163203901,-43.79597224244167
33080,Santa Luzia,MG,-19.740384277599674,-44.21551676079737
33082,Santa Luzia,MG,-19.805047216681192,-43.84931304781137
33084,Santa Luzia,MG,-20.395115863819495,-43.492176418532104
33105,Santa Luzia,MG,-19.78326721212896,-43.93038106057747
33110,Santa Luzia,MG,-19.781986660188583,-43.91848304414402
33113,Santa Luzia,MG,-19.80724277975935,-43.867737126069315
33115,Santa Luzia,MG,-19.796231634884986,-43.91571850311825
33120,Santa Luzia,MG,-19.787174407114623,-43.91751271172357
33125,Santa Luzia,MG,-19.78868766742378,-43.93969573586318
33130,Santa Luzia,MG,-19.779691091950205,-43.93895344201381
33140,Santa Luzia,MG,-19.77063971683175,-43.934258571554054
33145,Santa Luzia,MG,-19.775753332678065,-43.92928539699496
33146,Santa Luzia,MG,-19.815879436560067,-43.86193316009659
33147,Santa Luzia,MG,-19.394983935569147,-44.76506441013428
33170,Santa Luzia,MG,-19.782026420417584,-43.89095214628793
33171,Santa Luzia,MG,-19.763417473753996,-43.86776420400038
33172,Santa Luzia,MG,-19.77974834652249,-43.89250425527497
33200,Vespasiano,MG,-19.731097253636868,-43.94146568879755
33350,Sao Jose Da Lapa,MG,-19.707822627527648,-43.97312654875095
33400,Lagoa Santa,MG,-19.636520104484408,-43.89965142692265
33500,Confins,MG,-19.63356602459755,-43.985429700271446
33600,Pedro Leopoldo,MG,-19.613117562252093,-44.03989226354459
33680,Vera Cruz De Minas,MG,-19.699756290442576,-44.04531731807073
33805,Ribeirao Das Neves,MG,-19.768627939639334,-44.086652718411564
33808,Ribeirao Das Neves,MG,-19.77802418496908,-44.10636786378877
33809,Ribeirao Das Neves,MG,-19.783479724410807,-44.10756394842855
33820,Ribeirao Das Neves,MG,-19.76965172463611,-44.13481905802161
33821,Ribeirao Das Neves,MG,-19.770122672628762,-44.1383065703122
33822,Ribeirao Das Neves,MG,-19.80845538417153,-44.09046842618562
33823,Ribeirao Das Neves,MG,-19.762833833057254,-44.138676021523445
33825,Ribeirao Das Neves,MG,-19.76249198605451,-44.12816438800791
33826,Ribeirao Das Neves,MG,-19.75833246565113,-44.100599799592246
33830,Ribeirao Das Neves,MG,-19.744595873659698,-44.137822173413916
33833,Ribeirao Das Neves,MG,-19.763748517880757,-44.12510705267267
33836,Ribeirao Das Neves,MG,-19.784800755362543,-44.12028874652693
33840,Ribeirao Das Neves,MG,-19.746822648541805,-44.081544895211756
33841,Ribeirao Das Neves,MG,-19.761153421538665,-44.0982133292321
33855,Ribeirao Das Neves,MG,-19.752503184679963,-44.0711704871132
33858,Ribeirao Das Neves,MG,-19.757129607178598,-44.084954669354275
33860,Ribeirao Das Neves,MG,-19.76942326255773,-44.07394121424601
33861,Ribeirao Das Neves,MG,-19.772615625751662,-44.07142942793453
33863,Ribeirao Das Neves,MG,-19.782267018106378,-44.06846195226778
33880,Ribeirao Das Neves,MG,-19.776123900470743,-44.08294508654485
33882,Ribeirao Das Neves,MG,-19.786941970914093,-44.120552274145005
33900,Ribeirao Das Neves,MG,-19.797807587931842,-44.018775553246634
33902,Ribeirao Das Neves,MG,-19.793318307417064,-44.01820962172755
33903,Ribeirao Das Neves,MG,-19.793865227319984,-44.03692429099208
33910,Ribeirao Das Neves,MG,-19.785872383599283,-44.0842971301652
33913,Ribeirao Das Neves,MG,-19.777773939974978,-44.023705132197996
33914,Ribeirao Das Neves,MG,-19.77988281584023,-44.1325778651681
33915,Ribeirao Das Neves,MG,-19.777198648606323,-44.032975210020766
33920,Ribeirao Das Neves,MG,-19.773887698137116,-44.050119414860674
33921,Ribeirao Das Neves,MG,-19.78393888458456,-44.08101232055392
33925,Ribeirao Das Neves,MG,-19.777902960024914,-43.99048776111663
33927,Ribeirao Das Neves,MG,-19.782027754620273,-44.082536704211606
33930,Ribeirao Das Neves,MG,-19.789871850543015,-44.00784511918709
33933,Ribeirao Das Neves,MG,-19.788775348858486,-44.01738463521277
33934,Ribeirao Das Neves,MG,-19.782524185237904,-43.98288616948303
33935,Ribeirao Das Neves,MG,-19.805260206674156,-44.02782178935321
33936,Ribeirao Das Neves,MG,-19.805004607696645,-44.01332146196757
33937,Ribeirao Das Neves,MG,-19.804752970017834,-44.06454138889696
33938,Ribeirao Das Neves,MG,-19.819055504331708,-44.05120885628186
33939,Ribeirao Das Neves,MG,-19.78258364836625,-44.07187059452465
33940,Ribeirao Das Neves,MG,-19.81442653242685,-44.026272586341875
33943,Ribeirao Das Neves,MG,-19.805563019680967,-44.02448617359142
33944,Ribeirao Das Neves,MG,-19.81173685480576,-44.028025722514485
33980,Taquaracu De Minas,MG,-19.662558537727836,-43.68930056578074
34000,Nova Lima,MG,-20.00154290619473,-43.888102883552385
34001,Nova Lima,MG,-19.993191026225645,-43.85183380951944
34002,Nova Lima,MG,-19.99919317875783,-43.84782993620252
34003,Nova Lima,MG,-19.986615844847748,-43.86167962070278
34004,Nova Lima,MG,-19.99409402882276,-43.887058022372244
34006,Nova Lima,MG,-19.98048628881467,-43.93981496058217
34007,Nova Lima,MG,-20.034335397356873,-43.96642982270806
34008,Nova Lima,MG,-20.00010104672836,-43.928368571462386
34009,Nova Lima,MG,-20.05734811835673,-43.9289531776618
34010,Nova Lima,MG,-20.07427091834106,-43.912829448221096
34011,Nova Lima,MG,-20.090295388611786,-43.95750538727779
34012,Nova Lima,MG,-20.00532479052168,-43.85098134058036
34015,Nova Lima,MG,-20.037114000084788,-43.9265421826455
34018,Nova Lima,MG,-20.111626607711685,-43.93436943089234
34300,Rio Acima,MG,-20.089910650795822,-43.789123418882596
34400,Raposos,MG,-19.966156003176412,-43.80531972631105
34505,Sabara,MG,-19.889137010050003,-43.80799858672714
34515,Sabara,MG,-19.88869972210088,-43.79699750158474
34525,Sabara,MG,-19.89673869473945,-43.807903442448854
34535,Sabara,MG,-19.905165949959898,-43.8239902662974
34545,Sabara,MG,-19.892370459082944,-43.8350974773001
34555,Sabara,MG,-19.890084792909498,-43.82621785554134
34565,Sabara,MG,-19.880454973372345,-43.83039703923066
34575,Sabara,MG,-19.88341496458105,-43.83831561781432
34576,Sabara,MG,-19.858146739898988,-43.86106747506179
34580,Sabara,MG,-19.88234466043111,-43.85001621671352
34585,Sabara,MG,-19.8840815426126,-43.853729873454114
34590,Sabara,MG,-19.88094284373014,-43.865015936590204
34600,Sabara,MG,-19.862878760675365,-43.86066985886877
34650,Sabara,MG,-19.869490507084777,-43.89515881129176
34700,Sabara,MG,-19.878087276388232,-43.895999647343096
34710,Sabara,MG,-19.880489318726323,-43.90337735934442
34720,Sabara,MG,-19.84189776177038,-43.8645808345092
34725,Sabara,MG,-19.862474216830392,-43.84554263005863
34730,Sabara,MG,-19.83328353915505,-43.843318044516955
34735,Sabara,MG,-19.833094247999952,-43.862104999999985
34740,Ravena,MG,-19.782086215125197,-43.75419504927247
34800,Caete,MG,-19.8849004292492,-43.66495294562986
34940,Morro Vermelho,MG,-19.95826027121757,-43.69681781577193
34950,Rocas Novas,MG,-19.759850553836113,-43.63309193019173
34990,Nova Uniao,MG,-19.7026279433844,-43.582977607073055
35001,Governador Valadares,MG,-18.85593893221381,-41.948743959017996
35010,Governador Valadares,MG,-18.85534971833755,-41.946521089617654
35012,Governador Valadares,MG,-18.858110755130163,-41.957060186727375
35020,Governador Valadares,MG,-18.859976311157332,-41.93810116318081
35022,Governador Valadares,MG,-18.84256481211521,-41.9112534450845
35023,Governador Valadares,MG,-18.878007754296156,-41.969499759206045
35024,Governador Valadares,MG,-18.83962666247476,-41.911645190026334
35030,Governador Valadares,MG,-18.870309977958303,-41.95616386009414
35032,Governador Valadares,MG,-18.867254909804355,-41.961041333872
35039,Governador Valadares,MG,-18.878724624146805,-41.975308065117794
35040,Governador Valadares,MG,-18.89674278364268,-41.978873596876205
35041,Governador Valadares,MG,-18.898725451617068,-41.95655619585597
35042,Governador Valadares,MG,-18.900232176459273,-41.95066081031387
35043,Governador Valadares,MG,-18.89622664853716,-41.949525597604165
35044,Governador Valadares,MG,-18.88547551320914,-41.94732216443707
35045,Governador Valadares,MG,-18.88319052467563,-41.96394140531254
35046,Governador Valadares,MG,-18.889176752440953,-41.9682954554032
35047,Governador Valadares,MG,-18.857708947231163,-41.97315999197103
35050,Governador Valadares,MG,-18.87778903213557,-41.96768559582239
35051,Governador Valadares,MG,-18.87264083622994,-41.97342179103578
35052,Governador Valadares,MG,-18.858920487642813,-41.97196871246966
35053,Governador Valadares,MG,-18.861292240791727,-41.9658238770596
35054,Governador Valadares,MG,-18.845659480687907,-41.97669339720425
35055,Governador Valadares,MG,-18.850180499081237,-41.99162601999005
35057,Governador Valadares,MG,-18.84350584549893,-41.95847366467953
35058,Governador Valadares,MG,-18.84657108593826,-41.953910107785326
35059,Governador Valadares,MG,-18.842317230451926,-41.95296690372804
35060,Governador Valadares,MG,-18.85456305678968,-41.95002106479901
35062,Governador Valadares,MG,-18.837488635491138,-41.963112142720824
35063,Governador Valadares,MG,-18.84003277555964,-41.97076029278948
35064,Governador Valadares,MG,-18.841477898527227,-41.93270922073151
35065,Governador Valadares,MG,-18.847345739726602,-41.96157744466709
35105,Baguari,MG,-18.87194548206995,-41.963082328814274
35108,Goiabal,MG,-19.78702902955048,-42.68996158365317
35109,Chonim,MG,-18.978562324421873,-44.04679218493516
35110,Mathias Lobato,MG,-18.580360203971658,-41.91908817647379
35112,Frei Inocencio,MG,-18.557139693388137,-41.90865871570033
35113,Nova Modica,MG,-18.441261118373568,-41.49997628894932
35114,Pescador,MG,-18.35655666791846,-41.59649748734009
35115,Marilac,MG,-18.508114563074084,-42.08210977053469
35116,Mesquita,MG,-20.016170443597517,-42.791107664347116
35117,Naque,MG,-19.22519555267345,-42.32949915280463
35118,Periquito,MG,-19.327852703724247,-42.288582889143946
35120,Itanhomi,MG,-19.17032006670954,-41.8615913232571
35123,Capitao Andrade,MG,-19.071183051265177,-41.8632453890104
35125,Tumiritinga,MG,-19.00484554584605,-41.65183983345179
35130,Engenheiro Caldas,MG,-19.1935882329277,-42.043100912336264
35133,Sao Jose Do Acacio,MG,-19.0530102023146,-42.02236179104156
35135,Fernandes Tourinho,MG,-19.153636109337747,-42.079644953979326
35138,Alpercata,MG,-18.978826415455085,-41.979683055880244
35140,Tarumirim,MG,-19.285073278116073,-42.00388859625823
35143,Sao Vicente Do Rio Doce,MG,-19.26611686042794,-41.814269230849646
35145,Sobralia,MG,-19.229637667755448,-42.10188722081008
35146,Sao Joao Do Oriente,MG,-19.344356841516987,-42.15909009576291
35147,Acucena,MG,-19.125551442308403,-42.637572358948375
35148,Dom Cavati,MG,-19.378011858969515,-42.10845895356205
35150,Acucena,MG,-19.076274142613915,-42.54788007556345
35156,Periquito,MG,-19.136762354627884,-42.2241120523572
35157,Naque,MG,-19.227372288297122,-42.33059152124583
35160,Ipatinga,MG,-19.499290040031866,-42.547175325981804
35161,Ipatinga,MG,-19.440182637999953,-42.56735999999995
35162,Ipatinga,MG,-19.468786725450673,-42.56389478130508
35163,Ipatinga,MG,-19.442364290567784,-42.560323713117164
35164,Ipatinga,MG,-19.453667889493683,-42.5439422582471
35166,Mesquita,MG,-19.225872113707698,-42.61424864228278
35167,Santana Do Paraiso,MG,-19.390926396881188,-42.54690879356188
35168,Joanesia,MG,-19.169042433246,-42.67789309925564
35170,Coronel Fabriciano,MG,-19.506713154390685,-42.628614039650095
35171,Coronel Fabriciano,MG,-19.512078547306896,-42.61008583361945
35172,Coronel Fabriciano,MG,-19.476415520491376,-42.64225856031755
35177,Antonio Dias,MG,-19.646187697537044,-42.86646025844524
35179,Santana Do Paraiso,MG,-17.930857586277867,-44.95659384210104
35180,Timoteo,MG,-19.545340606723506,-42.643848513674975
35181,Timoteo,MG,-19.548005802868936,-42.59883373940887
35182,Timoteo,MG,-19.57607170373005,-42.6431683737591
35183,Timoteo,MG,-19.55764177901883,-42.66862150055633
35184,Timoteo,MG,-19.534809563472315,-42.667284399072415
35185,Marlieria,MG,-19.70841501158279,-42.7089110327239
35188,Jaguaracu,MG,-19.62936928811035,-42.74405406223332
35189,Braunas,MG,-19.20869666709772,-42.97641519891935
35190,Iapu,MG,-19.437654649170216,-42.21351665424961
35192,Sao Sebastiao Da Barra,MG,-19.243883573042137,-42.21299557478605
35193,Bugre,MG,-19.429537697924797,-42.25735678929433
35194,Joanesia,MG,-19.175148063005583,-42.67907601958376
35195,Belo Oriente,MG,-19.234384415578205,-42.47992168232194
35196,Perpetuo Socorro,MG,-19.312174876314433,-42.37355208583001
35197,Sao Sebastiao De Braunas,MG,-20.772467736588307,-43.44922634094639
35198,Ipaba,MG,-19.415825523070794,-42.41082528054917
35199,Vargem Alegre,MG,-19.605031024290255,-42.29861455152771
35200,Aimores,MG,-19.500415267687412,-41.07286145044401
35202,Conceicao Do Capim,MG,-19.51008940434408,-41.112530468607034
35212,Penha Do Capim,MG,-19.66670882162646,-41.25207893202373
35215,Sao Sebastiao Da Vala,MG,-18.469273696761064,-43.44130117186989
35220,Itueta,MG,-19.398247971815298,-41.22747554406977
35222,Quatituba,MG,-19.413189354008406,-41.2475677991994
35225,Santa Rita Do Itueto,MG,-19.360651145284034,-41.38374849184643
35228,Sao Jose Do Itueto,MG,-17.66524154267369,-40.67384157996473
35230,Resplendor,MG,-19.32488535792776,-41.249234673200206
35232,Calixto,MG,-19.25538608847936,-41.15222939716074
35236,Independencia,MG,-20.00758122660574,-44.041162932368074
35238,Campo Alegre De Minas,MG,-19.099162775692967,-41.03380534053093
35240,Conselheiro Pena,MG,-19.167555289682102,-41.47180218430566
35243,Barra Do Cuiete,MG,-19.069147362531687,-41.53228717515228
35245,Aldeia,MG,-19.008238421936294,-41.11203382038614
35246,Cuparaque,MG,-18.976103508268185,-41.10082098846277
35248,Goiabeira,MG,-18.982839765221968,-41.22390299072754
35249,Alvarenga,MG,-19.417557882438132,-41.72756415518321
35250,Galileia,MG,-18.99905357263969,-41.53917260534245
35255,Sapucaia Do Norte,MG,-18.841226395194617,-41.51385396244751
35258,Sao Geraldo Do Baixio,MG,-18.918304181108752,-41.35929974570707
35260,Central De Minas,MG,-18.7659231506212,-41.30243983466087
35263,Floresta,MG,-13.799986279435178,-50.805435786385836
35265,Divino Das Laranjeiras,MG,-18.862878662368132,-41.516575297356084
35267,Central De Santa Helena,MG,-18.276242309677663,-42.997849388042006
35270,Mendes Pimentel,MG,-18.659970826739325,-41.40437128121699
35275,Sao Felix De Minas,MG,-18.59101354127925,-41.48801746924841
35277,Sao Joao Do Manteninha,MG,-18.714277600364483,-41.170762527783666
35280,Itabirinha,MG,-18.565697343090395,-41.23612896324375
35285,Boa Uniao De Itabirinha,MG,-18.4965511758382,-41.30036866001189
35290,Mantena,MG,-18.777954733022707,-40.98336116136959
35295,Barra Do Ariranha,MG,-18.665434718221267,-41.10047669413932
35296,Limeira De Mantena,MG,-18.580177405335196,-41.14519611014962
35298,Nova Belem,MG,-18.494467454593842,-41.103182434033776
35300,Caratinga,MG,-19.787035607141227,-42.1378858141528
35301,Caratinga,MG,-19.794679770167516,-42.146009015482754
35302,Caratinga,MG,-19.782151109636132,-42.129340399483
35303,Caratinga,MG,-19.781320810017046,-42.151975018304036
35304,Caratinga,MG,-19.774231315019133,-42.13679571685722
35305,Caratinga,MG,-19.791030731010345,-42.144720034158944
35311,Sapucaia,MG,-19.85215603337821,-42.207170118225434
35315,Caratinga,MG,-19.826805130686203,-42.09132709075098
35319,Santa Efigenia,MG,-20.089807854662563,-43.859558513056385
35321,Santo Antonio Do Manhuacu,MG,-20.24136095530963,-42.03416961842421
35322,Sao Joao Do Jacutinga,MG,-18.90838668696776,-42.82979127309554
35323,Imbe De Minas,MG,-19.60572642689479,-41.96759179041304
35324,Entre Folhas,MG,-19.624980498566174,-42.230217164314936
35325,Piedade De Caratinga,MG,-19.760164772344595,-42.07556527702556
35326,Santa Rita De Minas,MG,-19.872948037572645,-42.13258772945871
35328,Santa Barbara Do Leste,MG,-20.022091794013374,-42.178348802596744
35330,Inhapim,MG,-19.546635831295774,-42.112670848873115
35334,Sao Sebastiao Do Anta,MG,-19.498079287075658,-41.981128625528235
35335,Sao Domingos Das Dores,MG,-19.540845400652575,-42.04541052162104
35338,Ubaporanga,MG,-19.634172866387665,-42.103493788696234
35340,Bom Jesus Do Galho,MG,-19.723406801685012,-42.523411634632275
35345,Corrego Novo,MG,-19.834958240934707,-42.40286910274415
35348,Pingodagua,MG,-19.728145037063022,-42.410962520022245
35350,Raul Soares,MG,-20.095874844538972,-42.44291346825205
35352,Bicuiba,MG,-20.081785286036094,-42.34351982094584
35354,Vermelho Velho,MG,-20.016643662174225,-42.30350421695978
35355,Sao Vicente Da Estrela,MG,-19.960532910033823,-42.44247902274455
35358,Santana Do Tabuleiro,MG,-19.929913793332705,-42.19879331328145
35359,Vermelho Novo,MG,-20.036726729362115,-42.26711555969371
35360,Sao Pedro Dos Ferros,MG,-20.17109457367032,-42.524746122470695
35362,Aguas Ferreas,MG,-20.09339745005209,-42.62548261599632
35364,Pedra Bonita,MG,-20.52096315081814,-42.32997948143132
35365,Abre Campo,MG,-20.297406091839967,-42.47567909579939
35367,Matipo,MG,-20.291432659297588,-42.342973561042115
35368,Sericita,MG,-20.473672496708872,-42.48349775921559
35370,Rio Casca,MG,-20.222521274073973,-42.64917115867607
35380,Urucania,MG,-20.352192156094755,-42.747352187448826
35382,Piedade De Ponte Nova,MG,-20.246092931406498,-42.736136040687484
35384,Santa Cruz Do Escalvado,MG,-20.237002273038154,-42.81376606851459
35388,Santo Antonio Do Grama,MG,-20.316764401850133,-42.60872506408533
35390,Jequeri,MG,-20.457497164435612,-42.660050901275355
35395,Grota,MG,-20.40913094146153,-42.55528403133138
35398,Sao Vicente Do Grama,MG,-20.509924025498155,-42.52624407020665
35400,Ouro Preto,MG,-20.391011466737957,-43.507047162023525
35406,Sao Bartolomeu,MG,-20.309997638300644,-43.57792426594773
35407,Rodrigo Silva,MG,-20.41968827311151,-43.61454484123441
35409,Santa Rita De Ouro Preto,MG,-20.500996199464783,-43.58245390796419
35410,Cachoeira Do Campo,MG,-20.338073014062605,-43.682570702151004
35411,Antonio Pereira,MG,-20.28616331500155,-43.48167582454824
35412,Amarantina,MG,-20.31150115053566,-43.698165529008
35413,Santo Antonio Do Leite,MG,-20.309907056443183,-43.9789554512877
35418,Lavras Novas,MG,-20.470616071871017,-43.516642457870226
35420,Mariana,MG,-20.37497229153692,-43.418085248936116
35421,Passagem De Mariana,MG,-20.393778684310696,-43.44582285597788
35423,Bandeirantes,MG,-23.13289603182123,-50.3748050012412
35424,Cachoeira Do Brumado,MG,-20.39476345719793,-43.27792861411475
35425,Monsenhor Horta,MG,-20.345949121377316,-43.29742150577623
35426,Furquim,MG,-20.359103598261644,-43.211504951311184
35428,Santa Rita Durao,MG,-20.191860577912724,-43.46937145726549
35429,Claudio Manuel,MG,-20.21334359818413,-43.19984080209576
35430,Ponte Nova,MG,-20.41006048815078,-42.89881690745697
35431,Ponte Nova,MG,-20.422130891984963,-42.91859746925551
35435,Vauacu,MG,-20.52050566008078,-42.899047008344766
35436,Guaraciaba,MG,-20.57178137070997,-43.009719663080894
35437,Diogo De Vasconcelos,MG,-20.486371372252332,-43.19857046850785
35438,Acaiaca,MG,-20.36291378049634,-43.14402222191235
35439,Oratorios,MG,-20.431373301360797,-42.803806818150875
35440,Dom Silverio,MG,-20.16425237315996,-42.968428198957966
35441,Sem Peixe,MG,-20.10201115071774,-42.84099904738886
35442,Rio Doce,MG,-20.245228686986213,-42.897278593634475
35444,Amparo Da Serra,MG,-20.50873879690439,-42.80091590525793
35447,Barra Longa,MG,-20.28331413855323,-43.03934543153543
35450,Itabirito,MG,-20.25306174547873,-43.8009689283785
35460,Brumadinho,MG,-20.13944080447951,-44.17686088474677
35464,Brumadinho,MG,-20.16619375091147,-44.02370133847892
35470,Moeda,MG,-20.33159553899561,-44.05135830727897
35473,Belo Vale,MG,-20.410874626609804,-44.0257580869963
35475,Santana Do Paraopeba,MG,-12.979554377269244,-44.05291999749476
35476,Piedade Dos Gerais,MG,-20.466776347513083,-44.337936209234876
35478,Crucilandia,MG,-20.393237536476285,-44.33834277493451
35480,Bonfim,MG,-20.304406815717137,-44.04754726988549
35485,Rio Manso,MG,-20.421058783890246,-44.44027742749059
35488,Itaguara,MG,-20.36383139609686,-44.43112862523979
35490,Entre Rios De Minas,MG,-20.67110481067536,-44.06587180143238
35494,Desterro De Entre Rios,MG,-20.658745791585076,-44.32897013371234
35495,Sao Bras Do Suacui,MG,-20.625968688745598,-43.94993528853278
35498,Jeceaba,MG,-20.537866120241542,-43.98279310089686
35500,Divinopolis,MG,-20.140359687801332,-44.884079632219006
35501,Divinopolis,MG,-20.16210914638635,-44.90191602362891
35502,Divinopolis,MG,-20.129694827268008,-44.89107243262476
35503,Divinopolis,MG,-20.151715287637664,-44.87504091189422
35504,Divinopolis,MG,-20.159306892502013,-44.885720256207236
35505,Santo Antonio Dos Campos,MG,-20.100346281135103,-44.97276022033627
35506,Sao Sebastiao Do Oeste,MG,-20.2748362252112,-45.00498063179266
35510,Carmo Do Cajuru,MG,-20.189040465019374,-44.76946296825981
35514,Itaguara,MG,-20.385881233344822,-44.481288152623485
35515,Perdigao,MG,-19.9529254963953,-45.08320677092093
35516,Sao Goncalo Do Para,MG,-19.983958888670713,-44.85753630711078
35517,Boa Vista De Minas,MG,-18.842656993637767,-43.24709547353383
35519,Nova Serrana,MG,-19.874060044307274,-44.98701334631972
35520,Crucilandia,MG,-20.39585757929563,-44.33922244959074
35521,Bonfim,MG,-20.328024085389252,-44.24058950549501
35525,Rio Manso,MG,-20.26774057318805,-44.30769639011766
35526,Piedade Dos Gerais,MG,-20.469226742388244,-44.22316879152075
35530,Claudio,MG,-20.437204870235007,-44.76203405975947
35532,Monsenhor Joao Alexandre,MG,-20.368479268392093,-44.68741804964119
35534,Carmopolis De Minas,MG,-20.539189819213494,-44.636222574200794
35536,Piracema,MG,-20.50986040765885,-44.47612953751707
35537,Passa Tempo,MG,-20.652362406747603,-44.49185581676562
35540,Oliveira,MG,-20.698563939792177,-44.82676038665832
35541,Morro Do Ferro,MG,-20.768172604796355,-44.580477758804115
35543,Sao Francisco De Paula,MG,-20.469962667733963,-44.97980791860478
35544,Sao Goncalo Do Para,MG,-19.985099810533278,-44.85410034572207
35545,Perdigao,MG,-20.044102902323626,-45.01623976625967
35547,Carmo Da Mata,MG,-20.55966811821635,-44.86917286484877
35550,Itapecerica,MG,-20.469754462066163,-45.12324240731254
35551,Lamounier,MG,-20.472853861268035,-45.054075847851315
35552,Neolandia,MG,-20.432253598065262,-45.130921557633144
35555,Camacho,MG,-20.62674426960462,-45.15581132546862
35557,Carmo Do Cajuru,MG,-20.282776843212414,-44.831468417027196
35558,Sao Jose Dos Salgados,MG,-20.251464857577545,-43.78770607558941
35560,Santo Antonio Do Monte,MG,-20.071522369183732,-45.287149879479394
35565,Pedra Do Indaia,MG,-20.260530272029385,-45.20927693273887
35567,Sao Sebastiao Do Oeste,MG,-18.761463676911486,-43.89279699859251
35568,Corrego Fundo,MG,-20.448179580998403,-45.55714376473549
35570,Formiga,MG,-20.46253562176835,-45.433058998165116
35578,Corrego Fundo,MG,-20.449846959744075,-45.55359192760186
35580,Japaraiba,MG,-20.140374169496198,-45.50625738939019
35582,Pains,MG,-20.37057964180463,-45.66311955597219
35585,Pimenta,MG,-20.481597211404083,-45.80293182841383
35588,Arcos,MG,-20.288301513728253,-45.541300693446196
35590,Lagoa Da Prata,MG,-20.024064772425362,-45.537189813602396
35593,Martins Guimaraes,MG,-28.467525838864947,-52.820345590754094
35595,Luz,MG,-19.79398058295839,-45.681715829573186
35596,Esteios,MG,-19.924806974125943,-45.70271627532905
